,tb,rbi,sb,sh,sf,ibb,WPA,avg,obp,slg,ops,power_barrel,contact_barrel,clutch_barrel,xh,babib,pitch/pa,cq,b/k,IsoP,IsoD,hr%,kk%,bb%,xh/h,ueqr,wOBA,obp_label,slg_label,ops_label,ops_mean,avg_mean,obp_mean,slg_mean,power_barrel_mean,contact_barrel_mean,clutch_barrel_mean
2597,0.385,0.143,0.044,0.011,0.0,0.0,0.007,0.354,0.44,0.443,0.883,0.011,0.099,0.0,0.055,0.412,4.01,0.36,1.091,0.08900000000000002,0.08600000000000002,0.0,0.121,0.132,0.179,0.907,0.398,0.35714285714285715,0.20588235294117646,0.5630252100840336,0.7288333333333331,0.2942222222222222,0.36383333333333334,0.365,0.015861111111111114,0.08186111111111113,0.0
2598,0.365,0.094,0.024,0.012,0.0,0.0,0.003,0.259,0.31,0.383,0.6930000000000001,0.094,0.059,0.0,0.071,0.312,3.81,0.305,0.25,0.124,0.05099999999999999,0.012,0.188,0.047,0.286,0.722,0.314,0.4411764705882353,0.4444444444444444,0.8856209150326797,0.7114736842105264,0.24842105263157893,0.32294736842105265,0.38852631578947366,0.0591578947368421,0.06257894736842107,0.0022631578947368424
2599,0.398,0.109,0.008,0.008,0.0,0.0,0.009,0.311,0.462,0.495,0.9570000000000001,0.055,0.125,0.008,0.094,0.353,4.37,0.36,1.562,0.184,0.15100000000000002,0.016,0.125,0.195,0.375,0.956,0.44,0.36363636363636365,0.3902439024390244,0.753880266075388,0.9026666666666667,0.31972222222222224,0.45383333333333326,0.44883333333333336,0.051222222222222245,0.13094444444444445,0.0060555555555555545
2600,0.505,0.229,0.0,0.0,0.0,0.0,0.006,0.34,0.394,0.55,0.9440000000000001,0.128,0.119,0.037,0.101,0.377,3.68,0.409,0.5,0.21000000000000002,0.05399999999999999,0.046,0.165,0.083,0.324,0.94,0.407,0.3939393939393939,0.5555555555555556,0.9494949494949495,0.9438636363636362,0.31206818181818174,0.38834090909090907,0.5555227272727273,0.12113636363636364,0.07988636363636363,0.03590909090909089
2601,0.523,0.22,0.037,0.0,0.018,0.009,0.014,0.341,0.477,0.671,1.1480000000000001,0.064,0.083,0.028,0.11,0.328,4.31,0.451,1.467,0.33,0.13599999999999995,0.073,0.138,0.202,0.414,1.126,0.493,0.17647058823529413,0.2857142857142857,0.46218487394957986,0.9852820512820514,0.30874358974358973,0.4141538461538461,0.5711282051282052,0.10933333333333341,0.08271794871794871,0.030923076923076935
2602,0.496,0.216,0.0,0.0,0.024,0.008,0.007,0.373,0.429,0.564,0.9929999999999999,0.04,0.168,0.016,0.072,0.361,3.87,0.391,1.2,0.19099999999999995,0.055999999999999994,0.048,0.08,0.096,0.22,0.984,0.432,0.3023255813953488,0.325,0.6273255813953489,0.8756562499999999,0.33396875,0.39993749999999995,0.47571874999999997,0.05750000000000001,0.14140624999999998,0.009531250000000002
2603,0.327,0.061,0.0,0.0,0.02,0.0,0.004,0.308,0.429,0.41,0.839,0.02,0.163,0.0,0.041,0.333,4.08,0.327,1.5,0.10199999999999998,0.121,0.02,0.122,0.184,0.167,0.867,0.381,0.3333333333333333,0.2692307692307692,0.6025641025641025,0.7785833333333333,0.27691666666666664,0.38566666666666666,0.39291666666666664,0.03300000000000001,0.12533333333333332,0.00125
2604,0.328,0.034,0.0,0.017,0.0,0.0,-0.005,0.291,0.328,0.345,0.673,0.017,0.138,0.0,0.052,0.32,2.88,0.274,0.6,0.05399999999999999,0.03700000000000003,0.0,0.086,0.052,0.188,0.686,0.303,0.25,0.2608695652173913,0.5108695652173914,0.6304800000000002,0.2794,0.31164000000000003,0.31884,0.013040000000000001,0.11635999999999999,0.0
2605,0.324,0.139,0.0,0.009,0.0,0.009,-0.002,0.224,0.296,0.357,0.653,0.074,0.093,0.0,0.065,0.229,4.06,0.25,0.833,0.13299999999999998,0.07199999999999998,0.028,0.111,0.093,0.318,0.665,0.294,0.30303030303030304,0.3548387096774194,0.6578690127077225,0.7515609756097559,0.2650975609756097,0.34326829268292675,0.4082926829268293,0.06809756097560977,0.08863414634146344,0.009731707317073176
2606,0.583,0.167,0.0,0.0,0.0,0.0,-0.006,0.286,0.306,0.6,0.9059999999999999,0.167,0.056,0.083,0.139,0.364,3.58,0.471,0.091,0.314,0.020000000000000018,0.056,0.306,0.028,0.5,0.903,0.374,0.3333333333333333,0.2903225806451613,0.6236559139784946,0.7136,0.22926666666666667,0.26913333333333334,0.4444666666666667,0.106,0.07026666666666666,0.04840000000000001
2607,0.415,0.179,0.028,0.0,0.009,0.0,0.009,0.32,0.368,0.454,0.8220000000000001,0.057,0.132,0.009,0.066,0.389,4.69,0.388,0.348,0.134,0.04799999999999999,0.028,0.217,0.075,0.226,0.849,0.36,0.36666666666666664,0.48,0.8466666666666667,0.8025263157894738,0.313421052631579,0.36410526315789465,0.43842105263157893,0.0666315789473684,0.11500000000000003,0.00931578947368421
2608,0.216,0.093,0.041,0.041,0.0,0.0,-0.002,0.231,0.278,0.231,0.509,0.01,0.134,0.0,0.0,0.288,4.01,0.23,0.333,0.0,0.047000000000000014,0.0,0.186,0.062,0.0,0.575,0.239,0.38461538461538464,0.4,0.7846153846153847,0.5840937500000001,0.24174999999999996,0.29434374999999996,0.28974999999999995,0.009343750000000001,0.10703125,0.0
2609,0.265,0.029,0.029,0.0,0.0,0.0,-0.007,0.242,0.286,0.273,0.5589999999999999,0.0,0.147,0.0,0.029,0.296,4.12,0.248,0.167,0.031000000000000028,0.043999999999999984,0.0,0.176,0.029,0.125,0.581,0.265,0.4473684210526316,0.5555555555555556,1.0029239766081872,0.7191333333333333,0.2794,0.32393333333333335,0.39519999999999994,0.04900000000000002,0.126,0.005599999999999999
2610,0.4,0.185,0.015,0.0,0.0,0.0,0.01,0.333,0.486,0.481,0.967,0.062,0.046,0.015,0.092,0.472,4.35,0.454,0.647,0.14799999999999996,0.15299999999999997,0.015,0.262,0.169,0.333,0.979,0.471,0.38235294117647056,0.4444444444444444,0.826797385620915,0.8484,0.2811,0.4222,0.4262,0.062,0.04829999999999999,0.016599999999999997
2611,0.529,0.206,0.0,0.0,0.0,0.0,-0.002,0.338,0.368,0.554,0.922,0.118,0.103,0.044,0.088,0.36,3.49,0.404,0.273,0.21600000000000003,0.02999999999999997,0.059,0.162,0.044,0.273,0.919,0.395,0.4166666666666667,0.5454545454545454,0.9621212121212122,0.8507999999999999,0.33499999999999996,0.37733333333333335,0.47346666666666676,0.068,0.11873333333333334,0.0202
2612,0.34,0.094,0.019,0.0,0.0,0.0,0.0,0.3,0.34,0.36,0.7,0.038,0.132,0.0,0.057,0.395,3.74,0.339,0.25,0.06,0.040000000000000036,0.0,0.226,0.057,0.2,0.709,0.315,0.4,0.2857142857142857,0.6857142857142857,0.74971875,0.2811875,0.33693750000000006,0.41278125000000004,0.06178125000000001,0.10115625000000003,0.007031250000000001
2613,0.283,0.08,0.035,0.009,0.0,0.0,-0.002,0.216,0.339,0.33,0.669,0.035,0.062,0.018,0.044,0.269,4.16,0.287,0.593,0.11400000000000002,0.12300000000000003,0.027,0.239,0.142,0.238,0.696,0.316,0.3023255813953488,0.21621621621621623,0.518541797611565,0.699684210526316,0.248421052631579,0.35315789473684217,0.3465263157894737,0.04673684210526315,0.07584210526315789,0.009947368421052634
2614,0.217,0.057,0.047,0.019,0.009,0.0,-0.004,0.204,0.255,0.235,0.49,0.0,0.057,0.0,0.028,0.235,3.89,0.201,0.5,0.031,0.05100000000000002,0.0,0.132,0.066,0.15,0.566,0.227,0.3090909090909091,0.32,0.6290909090909091,0.6032631578947368,0.22942105263157894,0.30242105263157887,0.3008421052631579,0.011,0.0821578947368421,0.0
2615,0.496,0.223,0.0,0.0,0.0,0.0,0.008,0.274,0.339,0.531,0.8700000000000001,0.074,0.124,0.041,0.107,0.291,3.55,0.385,0.308,0.257,0.065,0.066,0.215,0.066,0.419,0.867,0.38,0.2903225806451613,0.3103448275862069,0.6006674082313682,0.8485681818181816,0.2959090909090908,0.34600000000000003,0.5025681818181817,0.09122727272727273,0.10772727272727273,0.03652272727272725
2616,0.492,0.169,0.0,0.0,0.0,0.0,0.009,0.351,0.383,0.509,0.892,0.085,0.034,0.0,0.119,0.373,3.29,0.36,0.4,0.15800000000000003,0.03200000000000003,0.017,0.085,0.034,0.35,0.892,0.395,0.3409090909090909,0.3333333333333333,0.6742424242424242,0.8527142857142858,0.33485714285714285,0.37614285714285717,0.47657142857142853,0.08471428571428571,0.053142857142857144,0.0
2617,0.414,0.192,0.01,0.0,0.0,0.0,0.005,0.261,0.363,0.466,0.829,0.061,0.04,0.02,0.091,0.253,3.7,0.301,1.222,0.20500000000000002,0.10199999999999998,0.04,0.091,0.111,0.391,0.832,0.375,0.3023255813953488,0.25,0.5523255813953488,0.8598809523809524,0.30285714285714294,0.3709047619047619,0.48897619047619045,0.08088095238095239,0.08690476190476189,0.015357142857142863
2618,0.297,0.068,0.0,0.054,0.014,0.0,-0.005,0.239,0.297,0.328,0.625,0.041,0.108,0.0,0.054,0.254,3.86,0.247,0.75,0.08900000000000002,0.057999999999999996,0.014,0.108,0.081,0.25,0.667,0.281,0.2857142857142857,0.37037037037037035,0.656084656084656,0.6834651162790698,0.25160465116279074,0.31851162790697685,0.364953488372093,0.05804651162790696,0.10753488372093023,0.00904651162790698
2619,0.262,0.082,0.016,0.0,0.0,0.016,-0.004,0.241,0.328,0.296,0.624,0.0,0.115,0.0,0.033,0.302,4.1,0.263,0.636,0.05499999999999999,0.08700000000000002,0.0,0.18,0.115,0.154,0.633,0.296,0.16129032258064516,0.13793103448275862,0.2992213570634038,0.6704324324324326,0.27016216216216216,0.343054054054054,0.3273783783783783,0.01186486486486487,0.11429729729729732,0.0
2620,0.345,0.119,0.012,0.0,0.012,0.012,0.007,0.32,0.388,0.387,0.775,0.048,0.119,0.0,0.06,0.369,3.82,0.323,0.727,0.067,0.068,0.0,0.131,0.095,0.208,0.797,0.359,0.2413793103448276,0.3793103448275862,0.6206896551724138,0.8212631578947369,0.3155526315789473,0.3828684210526315,0.4383947368421052,0.06652631578947367,0.10099999999999998,0.007526315789473685
2621,0.291,0.101,0.0,0.0,0.0,0.0,0.003,0.265,0.383,0.338,0.7210000000000001,0.076,0.089,0.013,0.038,0.298,4.09,0.274,1.1,0.07300000000000001,0.118,0.013,0.127,0.139,0.167,0.747,0.346,0.2692307692307692,0.25,0.5192307692307692,0.72471875,0.24934374999999998,0.3448437500000001,0.379875,0.08028124999999998,0.09390624999999998,0.008906250000000004
2622,0.394,0.165,0.083,0.0,0.018,0.0,0.005,0.27,0.318,0.43,0.748,0.064,0.101,0.018,0.11,0.294,4.05,0.311,0.467,0.15999999999999998,0.04799999999999999,0.018,0.138,0.064,0.444,0.819,0.327,0.3333333333333333,0.4523809523809524,0.7857142857142857,0.7351666666666666,0.28150000000000003,0.33123809523809516,0.40392857142857136,0.04278571428571428,0.10492857142857147,0.007333333333333335
2623,0.568,0.221,0.032,0.0,0.011,0.0,0.009,0.311,0.344,0.6,0.944,0.095,0.063,0.042,0.137,0.423,4.0,0.53,0.121,0.289,0.032999999999999974,0.063,0.347,0.042,0.464,0.96,0.398,0.38636363636363635,0.42105263157894735,0.8074162679425837,0.8833333333333334,0.29333333333333333,0.35322222222222227,0.5301111111111112,0.0971111111111111,0.07672222222222222,0.038277777777777786
2624,0.35,0.138,0.0,0.012,0.0,0.0,-0.004,0.291,0.309,0.354,0.663,0.038,0.062,0.0,0.038,0.386,3.81,0.343,0.048,0.063,0.018000000000000016,0.013,0.263,0.013,0.13,0.671,0.299,0.39285714285714285,0.32,0.7128571428571429,0.7092083333333333,0.289375,0.32233333333333336,0.3868750000000001,0.03345833333333335,0.09970833333333334,0.0045
2625,0.31,0.119,0.012,0.012,0.012,0.012,-0.004,0.213,0.294,0.347,0.641,0.036,0.119,0.012,0.071,0.203,3.54,0.226,1.6,0.13399999999999998,0.08099999999999999,0.024,0.06,0.095,0.375,0.665,0.294,0.4230769230769231,0.36363636363636365,0.7867132867132867,0.8399117647058825,0.29317647058823526,0.36238235294117654,0.477529411764706,0.03211764705882354,0.08755882352941177,0.002647058823529411
2626,0.495,0.208,0.0,0.0,0.0,0.0,0.015,0.33,0.413,0.549,0.962,0.129,0.089,0.04,0.099,0.373,4.67,0.417,0.526,0.21900000000000003,0.08299999999999996,0.05,0.188,0.099,0.333,0.957,0.43,0.48148148148148145,0.8627450980392157,1.3442265795206971,0.9819047619047618,0.3269285714285714,0.414595238095238,0.5673095238095238,0.12857142857142856,0.10261904761904768,0.0413095238095238
2627,0.241,0.167,0.019,0.019,0.019,0.0,0.003,0.289,0.411,0.289,0.7,0.0,0.111,0.0,0.0,0.333,4.48,0.274,1.143,0.0,0.122,0.0,0.13,0.148,0.0,0.742,0.351,0.2962962962962963,0.46153846153846156,0.7578347578347578,0.8318857142857142,0.32448571428571416,0.4096857142857143,0.4222,0.040371428571428544,0.14134285714285716,0.003828571428571428
2628,0.424,0.139,0.028,0.014,0.007,0.0,0.001,0.269,0.317,0.455,0.772,0.062,0.104,0.007,0.118,0.306,4.25,0.33,0.375,0.186,0.04799999999999999,0.021,0.167,0.062,0.472,0.791,0.335,0.4186046511627907,0.43243243243243246,0.8510370835952232,0.7867999999999999,0.28431111111111107,0.3540888888888889,0.43271111111111105,0.0760888888888889,0.09822222222222224,0.017511111111111113
2629,0.415,0.132,0.0,0.019,0.019,0.0,0.006,0.311,0.396,0.489,0.885,0.019,0.113,0.0,0.075,0.353,4.25,0.389,0.7,0.178,0.08500000000000002,0.038,0.189,0.132,0.286,0.898,0.385,0.42857142857142855,0.7272727272727273,1.155844155844156,0.8955833333333333,0.3226666666666667,0.4094166666666666,0.48616666666666664,0.02108333333333333,0.12366666666666666,0.0
2630,0.457,0.057,0.0,0.0,0.029,0.0,0.004,0.387,0.429,0.516,0.9450000000000001,0.057,0.171,0.0,0.114,0.444,3.94,0.415,0.6,0.129,0.04199999999999998,0.0,0.143,0.086,0.333,0.957,0.409,0.5789473684210527,0.5,1.0789473684210527,0.7228148148148149,0.28614814814814815,0.3652592592592592,0.35755555555555557,0.022333333333333337,0.14507407407407408,0.0
2631,0.509,0.237,0.026,0.0,0.009,0.018,0.01,0.33,0.368,0.547,0.915,0.114,0.088,0.026,0.123,0.323,3.74,0.353,1.0,0.21700000000000003,0.03799999999999998,0.035,0.061,0.061,0.4,0.915,0.397,0.3829787234042553,0.5365853658536586,0.9195640892579139,0.8851052631578947,0.34421052631578947,0.38947368421052636,0.4956315789473684,0.052421052631578965,0.14136842105263156,0.008710526315789478
2632,0.403,0.104,0.013,0.0,0.0,0.0,-0.001,0.292,0.338,0.431,0.769,0.039,0.078,0.0,0.078,0.38,4.0,0.381,0.25,0.139,0.04600000000000004,0.026,0.26,0.065,0.286,0.782,0.337,0.4772727272727273,0.7209302325581395,1.1982029598308668,0.7880869565217392,0.290695652173913,0.32560869565217393,0.4624782608695652,0.06504347826086956,0.08856521739130434,0.025043478260869566
2633,0.466,0.165,0.01,0.0,0.0,0.0,0.0,0.261,0.375,0.545,0.92,0.087,0.058,0.049,0.107,0.267,4.32,0.387,0.714,0.28400000000000003,0.11399999999999999,0.068,0.204,0.146,0.478,0.919,0.398,0.4166666666666667,0.5714285714285714,0.9880952380952381,0.9970697674418605,0.30446511627906975,0.3884883720930233,0.6085813953488373,0.13104651162790698,0.08018604651162792,0.050813953488372074
2634,0.28,0.12,0.0,0.0,0.0,0.0,-0.009,0.217,0.333,0.304,0.637,0.04,0.12,0.02,0.04,0.214,4.22,0.214,1.333,0.087,0.11600000000000002,0.02,0.06,0.08,0.2,0.667,0.325,0.391304347826087,0.3333333333333333,0.7246376811594203,0.7309310344827586,0.27231034482758615,0.3524137931034483,0.37851724137931037,0.033689655172413804,0.12427586206896551,0.0056896551724137925
2635,0.3,0.133,0.0,0.0,0.011,0.0,-0.002,0.253,0.323,0.325,0.648,0.089,0.067,0.033,0.022,0.292,4.03,0.282,0.353,0.07200000000000001,0.07,0.022,0.189,0.067,0.095,0.672,0.306,0.48936170212765956,0.47058823529411764,0.9599499374217773,0.781125,0.2618125,0.3573125,0.4238125,0.1184375,0.05125000000000002,0.0249375
2636,0.597,0.258,0.048,0.016,0.016,0.008,0.016,0.352,0.44,0.705,1.145,0.121,0.121,0.032,0.121,0.302,3.69,0.428,1.7,0.353,0.08800000000000002,0.089,0.081,0.137,0.405,1.132,0.481,0.5135135135135135,0.9090909090909091,1.4226044226044225,0.9852105263157893,0.3272368421052631,0.4108947368421052,0.5743157894736842,0.1012105263157895,0.09442105263157897,0.017526315789473695
2637,0.389,0.153,0.0,0.0,0.0,0.028,-0.001,0.258,0.37,0.452,0.8220000000000001,0.056,0.111,0.042,0.083,0.265,3.86,0.315,1.0,0.194,0.11199999999999999,0.042,0.139,0.139,0.375,0.815,0.379,0.3181818181818182,0.4,0.7181818181818183,0.8005500000000001,0.26572499999999993,0.34314999999999996,0.4573999999999999,0.07547499999999997,0.09542500000000002,0.029825
2638,0.316,0.061,0.031,0.02,0.01,0.0,-0.003,0.279,0.357,0.36,0.717,0.031,0.092,0.0,0.041,0.329,3.83,0.296,0.786,0.08099999999999996,0.07799999999999996,0.0,0.143,0.112,0.167,0.745,0.325,0.3125,0.2857142857142857,0.5982142857142857,0.7149487179487177,0.2635128205128206,0.3216923076923076,0.3932564102564102,0.039846153846153844,0.1005897435897436,0.0004358974358974359
2639,0.373,0.149,0.0,0.0,0.03,0.0,0.002,0.339,0.388,0.424,0.812,0.09,0.134,0.0,0.045,0.373,4.21,0.35,0.667,0.08499999999999996,0.04899999999999999,0.015,0.134,0.09,0.15,0.824,0.359,0.1875,0.16666666666666666,0.35416666666666663,0.7690769230769231,0.28600000000000003,0.35379487179487185,0.4152820512820513,0.06217948717948719,0.10517948717948716,0.015256410256410256
2640,0.591,0.151,0.0,0.0,0.0,0.0,0.003,0.379,0.432,0.632,1.064,0.118,0.118,0.032,0.118,0.394,3.95,0.434,0.545,0.253,0.05299999999999999,0.054,0.118,0.065,0.333,1.053,0.464,0.375,0.7272727272727273,1.1022727272727273,0.953093023255814,0.3237209302325581,0.40088372093023245,0.5522093023255814,0.09058139534883722,0.10037209302325584,0.024883720930232566
2641,0.405,0.177,0.0,0.013,0.0,0.0,0.01,0.292,0.362,0.444,0.806,0.127,0.114,0.025,0.089,0.339,4.04,0.347,0.5,0.15200000000000002,0.07,0.025,0.177,0.089,0.333,0.815,0.361,0.2826086956521739,0.35714285714285715,0.639751552795031,0.8134285714285714,0.30278571428571427,0.37235714285714294,0.4410714285714286,0.11592857142857142,0.10692857142857144,0.022357142857142864
2642,0.417,0.083,0.024,0.0,0.0,0.0,0.008,0.343,0.459,0.5,0.9590000000000001,0.036,0.143,0.0,0.083,0.344,3.89,0.341,3.5,0.15699999999999997,0.11599999999999999,0.024,0.048,0.167,0.292,0.971,0.431,0.3333333333333333,0.2857142857142857,0.6190476190476191,0.8113888888888887,0.31572222222222224,0.39777777777777773,0.4136111111111111,0.04394444444444445,0.11583333333333336,0.0008888888888888889
2643,0.261,0.07,0.043,0.017,0.026,0.0,-0.002,0.258,0.379,0.323,0.702,0.026,0.104,0.0,0.035,0.261,4.03,0.244,2.714,0.065,0.121,0.009,0.061,0.165,0.167,0.76,0.331,0.5789473684210527,0.6071428571428571,1.1860902255639099,0.7693043478260868,0.2877391304347826,0.3965217391304348,0.3727826086956522,0.02247826086956523,0.10526086956521741,0.0
2644,0.321,0.06,0.024,0.0,0.0,0.0,0.006,0.333,0.435,0.375,0.81,0.0,0.095,0.0,0.036,0.436,4.8,0.365,0.706,0.04199999999999998,0.10199999999999998,0.0,0.202,0.143,0.125,0.835,0.381,0.45,0.375,0.825,0.8086086956521739,0.3279565217391305,0.4306521739130435,0.37795652173913047,0.0,0.09956521739130438,0.0
2645,0.56,0.176,0.011,0.0,0.011,0.0,0.012,0.354,0.458,0.646,1.104,0.11,0.121,0.033,0.165,0.343,3.65,0.401,1.833,0.29200000000000004,0.10400000000000004,0.044,0.066,0.121,0.536,1.077,0.492,0.23076923076923078,0.2894736842105263,0.5202429149797572,0.8757105263157897,0.3192105263157895,0.38850000000000007,0.4872105263157895,0.09431578947368421,0.09926315789473683,0.011842105263157899
2646,0.329,0.063,0.0,0.0,0.0,0.0,-0.004,0.243,0.3,0.351,0.651,0.076,0.063,0.013,0.051,0.291,3.96,0.295,0.294,0.10799999999999998,0.056999999999999995,0.025,0.215,0.063,0.222,0.662,0.295,0.4666666666666667,0.42857142857142855,0.8952380952380952,0.662923076923077,0.26476923076923076,0.3164615384615385,0.34646153846153843,0.06292307692307693,0.06799999999999999,0.011384615384615385
2647,0.433,0.165,0.021,0.021,0.0,0.01,0.013,0.393,0.443,0.472,0.915,0.021,0.144,0.0,0.041,0.43,3.79,0.376,0.889,0.07899999999999996,0.04999999999999999,0.01,0.093,0.082,0.114,0.899,0.413,0.21212121212121213,0.23333333333333334,0.44545454545454544,0.7375862068965517,0.3000344827586207,0.3626551724137931,0.3749310344827586,0.028482758620689667,0.10462068965517243,0.0
2648,0.506,0.12,0.036,0.0,0.012,0.0,0.008,0.411,0.482,0.575,1.057,0.036,0.12,0.0,0.072,0.409,3.51,0.406,1.8,0.16399999999999998,0.07100000000000001,0.036,0.06,0.108,0.2,1.044,0.472,0.24324324324324326,0.4,0.6432432432432433,0.876547619047619,0.343142857142857,0.4037619047619047,0.4727857142857144,0.030690476190476188,0.11759523809523807,0.0
2649,0.533,0.233,0.0,0.0,0.0,0.011,0.008,0.299,0.322,0.552,0.8740000000000001,0.111,0.056,0.0,0.111,0.282,3.47,0.356,0.3,0.25300000000000006,0.02300000000000002,0.067,0.111,0.033,0.385,0.867,0.373,0.3,0.2972972972972973,0.5972972972972973,0.8771707317073169,0.3025121951219512,0.36246341463414633,0.5147073170731706,0.11039024390243904,0.09234146341463415,0.01990243902439025
2650,0.443,0.217,0.028,0.0,0.009,0.0,0.002,0.315,0.396,0.511,0.907,0.113,0.066,0.047,0.075,0.375,3.69,0.421,0.542,0.196,0.08100000000000002,0.047,0.226,0.123,0.276,0.927,0.394,0.2926829268292683,0.3783783783783784,0.6710613052076466,0.9930243902439022,0.32034146341463426,0.40129268292682924,0.5917317073170731,0.12458536585365858,0.08009756097560977,0.05097560975609754
2651,0.208,0.042,0.0,0.021,0.0,0.0,-0.004,0.205,0.271,0.227,0.498,0.062,0.062,0.0,0.021,0.273,3.92,0.227,0.364,0.02200000000000002,0.06600000000000003,0.0,0.229,0.083,0.111,0.531,0.236,0.3103448275862069,0.5357142857142857,0.8460591133004927,0.5741818181818181,0.21254545454545457,0.2859545454545455,0.2882272727272727,0.03831818181818182,0.10059090909090909,0.0031818181818181815
2652,0.353,0.196,0.0,0.02,0.0,0.0,0.004,0.239,0.327,0.391,0.718,0.098,0.059,0.059,0.059,0.3,4.88,0.341,0.357,0.15200000000000002,0.08800000000000002,0.039,0.275,0.098,0.273,0.722,0.327,0.4583333333333333,0.5789473684210527,1.037280701754386,0.7710731707317072,0.25121951219512195,0.34485365853658545,0.4262195121951219,0.09446341463414634,0.08575609756097563,0.033439024390243904
2653,0.182,0.018,0.0,0.036,0.0,0.0,-0.007,0.192,0.25,0.192,0.442,0.036,0.109,0.0,0.0,0.233,3.89,0.186,0.333,0.0,0.057999999999999996,0.0,0.164,0.055,0.0,0.483,0.217,0.21428571428571427,0.21428571428571427,0.42857142857142855,0.48487500000000006,0.1965,0.2720625000000001,0.2128125,0.0380625,0.11099999999999999,0.0
2654,0.493,0.16,0.0,0.027,0.0,0.0,0.007,0.292,0.395,0.569,0.964,0.067,0.053,0.0,0.107,0.304,4.01,0.404,0.714,0.27699999999999997,0.10300000000000004,0.067,0.187,0.133,0.421,0.955,0.418,0.26666666666666666,0.3103448275862069,0.5770114942528736,0.826875,0.264375,0.357625,0.46925000000000006,0.06825,0.061125,0.007125
2655,0.363,0.11,0.033,0.0,0.033,0.0,0.004,0.333,0.396,0.423,0.819,0.022,0.11,0.011,0.044,0.338,4.1,0.318,1.667,0.08999999999999997,0.063,0.011,0.066,0.11,0.154,0.858,0.363,0.5319148936170213,0.6341463414634146,1.166061235080436,0.7736857142857144,0.31908571428571436,0.37854285714285724,0.395142857142857,0.0270857142857143,0.13951428571428573,0.0014285714285714286
